geoid,county_name,in_brightline_corridor,in_comparison_pool,treated_brightline,donor_pool,dist_to_nearest_station_mile,nearest_station,nearest_opened_year,exposure_0_0_5,exposure_0_5_1,exposure_1_2,exposure_2_3
12086003921,Other,False,False,0,0,6.407501818255196,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001204,Other,False,False,0,0,5.295910909657032,Aventura,2022.0,0.0,0.0,0.0,0.0
12086009803,Other,False,False,0,0,2.055716468181441,Aventura,2022.0,0.0,0.0,0.4609663962109473,0.5339975639140598
12086000216,Other,False,False,0,0,3.1995461920012525,Aventura,2022.0,0.0,0.0,0.0,0.19231291885536264
12086000505,Other,False,False,0,0,9.067206753329872,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010208,Other,False,False,0,0,17.334882236804464,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086015300,Other,False,False,0,0,14.794630902754694,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010193,Other,False,False,0,0,17.449387993727072,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009029,Other,False,False,0,0,10.325123871664038,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010198,Other,False,False,0,0,18.376019604014683,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000109,Other,False,False,0,0,3.159212667269719,Aventura,2022.0,0.0,0.0,0.0,0.3639241622047111
12086014100,Other,False,False,0,0,15.087080467473097,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980100,Other,False,False,0,0,25.44846068679366,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12115001504,Sarasota,False,True,0,1,104.75587413794305,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002004,Sarasota,False,True,0,1,108.60777768175736,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002505,Sarasota,False,True,0,1,114.83362402609535,Orlando,2023.0,0.0,0.0,0.0,0.0
12057004500,Hillsborough,False,True,0,1,78.58776561572785,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012403,Hillsborough,False,True,0,1,61.96537035707091,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010305,Hillsborough,False,True,0,1,67.60379767149149,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002604,Sarasota,False,True,0,1,118.08796946752987,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002201,Sarasota,False,True,0,1,111.62493050487825,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015002,Orange,True,False,0,0,18.46031128060404,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014810,Orange,True,False,0,0,12.531294431552793,Orlando,2023.0,0.0,0.0,0.0,0.0
12086014500,Other,False,False,0,0,12.830987954296626,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005104,Other,False,False,0,0,2.5483205040509085,MiamiCentral,2018.0,0.0,0.0,0.0,1.0
12086006403,Other,False,False,0,0,1.8775200616291856,MiamiCentral,2018.0,0.0,0.0,0.7649085833881928,0.2350914166118007
12086008409,Other,False,False,0,0,12.391212799979682,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001903,Other,False,False,0,0,3.6809925502990666,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001402,Other,False,False,0,0,4.61835502649157,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12115000406,Sarasota,False,True,0,1,104.25845951485428,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002207,Leon,False,True,0,1,231.15230887199465,Orlando,2023.0,0.0,0.0,0.0,0.0
12011110600,Broward,True,False,0,0,3.66610678632164,Fort Lauderdale,2018.0,0.0,0.0,0.0007150116739150251,0.2535752915125163
12115002304,Sarasota,False,True,0,1,114.1966188363803,Orlando,2023.0,0.0,0.0,0.0,0.0
12057002500,Hillsborough,False,True,0,1,77.8371376907813,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013807,Hillsborough,False,True,0,1,75.3600039898108,Orlando,2023.0,0.0,0.0,0.0,0.0
12011020318,Broward,True,False,0,0,12.131083688568395,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011110312,Broward,True,False,0,0,7.739676849293309,Aventura,2022.0,0.0,0.0,0.0,0.0
12011010800,Broward,True,False,0,0,4.742605023025999,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011060505,Broward,True,False,0,0,7.389817279872723,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030704,Broward,True,False,0,0,8.686390185629044,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12057013703,Hillsborough,False,True,0,1,72.63237068954092,Orlando,2023.0,0.0,0.0,0.0,0.0
12057014104,Hillsborough,False,True,0,1,88.45120528998648,Orlando,2023.0,0.0,0.0,0.0,0.0
12071090100,Lee,False,True,0,1,127.20252557318254,Orlando,2023.0,0.0,0.0,0.0,0.0
12071040311,Lee,False,True,0,1,97.09895018467756,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071020201,Lee,False,True,0,1,111.39266373755834,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12095016723,Orange,True,False,0,0,11.063808223569547,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017108,Orange,True,False,0,0,13.514177365903821,Orlando,2023.0,0.0,0.0,0.0,0.0
12001001813,Alachua,False,True,0,1,112.79181943889712,Orlando,2023.0,0.0,0.0,0.0,0.0
12031015805,Duval,False,True,0,1,131.78376636874296,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014805,Orange,True,False,0,0,14.438212084079533,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013603,Orange,True,False,0,0,7.480603179001179,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017011,Orange,True,False,0,0,5.586102851408497,Orlando,2023.0,0.0,0.0,0.0,0.0
12071050312,Lee,False,True,0,1,97.49847308805684,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071060101,Lee,False,True,0,1,113.9253213224125,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010412,Lee,False,True,0,1,117.59414352601522,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010307,Lee,False,True,0,1,116.94328839477204,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12095017902,Orange,True,False,0,0,28.80958550825114,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014807,Orange,True,False,0,0,13.318844718737127,Orlando,2023.0,0.0,0.0,0.0,0.0
12057006101,Hillsborough,False,True,0,1,78.44310669583153,Orlando,2023.0,0.0,0.0,0.0,0.0
12057006700,Hillsborough,False,True,0,1,80.59440735631765,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011006,Hillsborough,False,True,0,1,70.60661253578037,Orlando,2023.0,0.0,0.0,0.0,0.0
12057014003,Hillsborough,False,True,0,1,84.53722104526597,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011504,Hillsborough,False,True,0,1,81.26148737278271,Orlando,2023.0,0.0,0.0,0.0,0.0
12099006100,Palm Beach,True,False,0,0,12.291124481825085,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099006912,Palm Beach,True,False,0,0,5.600127544090936,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099003300,Palm Beach,True,False,0,0,2.036351495912886,West Palm Beach,2018.0,0.0,0.0,0.43981607995248345,0.5601839200475157
12099004902,Palm Beach,True,False,0,0,8.524512251357338,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005918,Palm Beach,True,False,0,0,11.166322179581465,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099006700,Palm Beach,True,False,0,0,7.759314880546464,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12021011400,Collier,False,True,0,1,78.47681443667847,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021000101,Collier,False,True,0,1,102.40268658696527,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011042000,Broward,True,False,0,0,1.8452452987136285,Fort Lauderdale,2018.0,0.0,0.0,0.6224098362897331,0.3775901637102678
12011060504,Broward,True,False,0,0,8.291351038871493,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060208,Broward,True,False,0,0,6.150978296605529,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060605,Broward,True,False,0,0,7.095651204230261,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011100103,Broward,True,False,0,0,1.788322617277895,Aventura,2022.0,0.0,0.0,0.7394552176338701,0.2605447823661255
12011091300,Broward,True,False,0,0,6.836380336011283,Aventura,2022.0,0.0,0.0,0.0,0.0
12011060503,Broward,True,False,0,0,9.146677411082129,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011100801,Broward,True,False,0,0,4.1699464478596004,Aventura,2022.0,0.0,0.0,0.0,0.0
12011110307,Broward,True,False,0,0,10.258325427436851,Aventura,2022.0,0.0,0.0,0.0,0.0
12011060120,Broward,True,False,0,0,11.691278888589046,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011050308,Broward,True,False,0,0,3.6841890635353094,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011091201,Broward,True,False,0,0,6.318276491695752,Aventura,2022.0,0.0,0.0,0.0,0.0
12031014428,Duval,False,True,0,1,128.3054218917461,Orlando,2023.0,0.0,0.0,0.0,0.0
12086013500,Other,False,False,0,0,10.748780375173098,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011008,Other,False,False,0,0,24.278507040845632,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086007801,Other,False,False,0,0,8.634035335532309,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980400,Other,False,False,0,0,3.532230531777518,MiamiCentral,2018.0,0.0,0.0,0.04862649327561152,0.2949529605991007
12086004105,Other,False,False,0,0,4.619747410960434,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009703,Other,False,False,0,0,0.8755570718634997,Aventura,2022.0,0.058831441131911584,0.5263395801094891,0.41482897875861247,0.0
12057011804,Hillsborough,False,True,0,1,78.37054944309784,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011412,Hillsborough,False,True,0,1,80.82671690767377,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011613,Hillsborough,False,True,0,1,81.97074368254981,Orlando,2023.0,0.0,0.0,0.0,0.0
12057003000,Hillsborough,False,True,0,1,76.12027672958708,Orlando,2023.0,0.0,0.0,0.0,0.0
12057001200,Hillsborough,False,True,0,1,75.16457060584592,Orlando,2023.0,0.0,0.0,0.0,0.0
12057002800,Hillsborough,False,True,0,1,77.13893375574418,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012002,Hillsborough,False,True,0,1,71.84411148024314,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010702,Hillsborough,False,True,0,1,70.47312308610468,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013311,Hillsborough,False,True,0,1,68.00744795519476,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010303,Hillsborough,False,True,0,1,64.96690394582674,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012206,Hillsborough,False,True,0,1,67.61705036044818,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013307,Hillsborough,False,True,0,1,69.19431663177302,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013406,Hillsborough,False,True,0,1,70.38323538967155,Orlando,2023.0,0.0,0.0,0.0,0.0
12099004810,Palm Beach,True,False,0,0,9.76136295970668,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005702,Palm Beach,True,False,0,0,11.496421220615153,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007410,Palm Beach,True,False,0,0,7.881053831641589,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007610,Palm Beach,True,False,0,0,4.562292817907459,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099005811,Palm Beach,True,False,0,0,11.659860923876336,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12095014809,Orange,True,False,0,0,14.245215682276617,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017806,Orange,True,False,0,0,22.124546327873652,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017200,Orange,True,False,0,0,22.026817348269347,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015106,Orange,True,False,0,0,16.935351230173694,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015202,Orange,True,False,0,0,14.99089831435976,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017004,Orange,True,False,0,0,8.880033171429476,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015701,Orange,True,False,0,0,14.798750745152027,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016714,Orange,True,False,0,0,9.499601701410253,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016503,Orange,True,False,0,0,14.21002644290807,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016409,Orange,True,False,0,0,13.6637000757186,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016408,Orange,True,False,0,0,13.32633889662688,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001503,Sarasota,False,True,0,1,104.28119026230796,Orlando,2023.0,0.0,0.0,0.0,0.0
12086008904,Other,False,False,0,0,11.40478590919538,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086016700,Other,False,False,0,0,15.785295620392274,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000808,Other,False,False,0,0,6.853093696452694,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005600,Other,False,False,0,0,4.297739466451281,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003100,Other,False,False,0,0,0.9468688240735841,MiamiCentral,2018.0,0.0,0.5684652299141622,0.43153477008581936,0.0
12086010604,Other,False,False,0,0,15.771821776643385,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009015,Other,False,False,0,0,9.402436546923944,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980500,Other,False,False,0,0,5.834841106606761,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12115000801,Sarasota,False,True,0,1,107.682256283457,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001601,Sarasota,False,True,0,1,105.16580179688815,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002714,Sarasota,False,True,0,1,111.03005547430814,Orlando,2023.0,0.0,0.0,0.0,0.0
12086008205,Other,False,False,0,0,11.784810331757077,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001301,Other,False,False,0,0,5.033685664559417,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003804,Other,False,False,0,0,5.677787415613992,Aventura,2022.0,0.0,0.0,0.0,0.0
12086001104,Other,False,False,0,0,5.70950592924242,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12001001902,Alachua,False,True,0,1,106.25013851957203,Orlando,2023.0,0.0,0.0,0.0,0.0
12001001202,Alachua,False,True,0,1,108.930875583719,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017901,Orange,True,False,0,0,27.049327187725453,Orlando,2023.0,0.0,0.0,0.0,0.0
12031002101,Duval,False,True,0,1,133.0709481719644,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014338,Duval,False,True,0,1,131.69539868146632,Orlando,2023.0,0.0,0.0,0.0,0.0
12031016726,Duval,False,True,0,1,124.16296217925893,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002511,Sarasota,False,True,0,1,113.91883556546608,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011524,Hillsborough,False,True,0,1,76.0733352013489,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013922,Hillsborough,False,True,0,1,67.68119119402863,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011109,Hillsborough,False,True,0,1,74.25195477475519,Orlando,2023.0,0.0,0.0,0.0,0.0
12011070501,Broward,True,False,0,0,9.88322339669261,Aventura,2022.0,0.0,0.0,0.0,0.0
12011110330,Broward,True,False,0,0,14.065882437227415,Aventura,2022.0,0.0,0.0,0.0,0.0
12011042302,Broward,True,False,0,0,1.9039192278956918,Fort Lauderdale,2018.0,0.0,0.000542803428222021,0.4826687329713444,0.5167884636004288
12011050206,Broward,True,False,0,0,6.432737579265886,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011020302,Broward,True,False,0,0,10.841723212327949,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011030703,Broward,True,False,0,0,8.171297428078653,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011042802,Broward,True,False,0,0,2.0240664269369995,Fort Lauderdale,2018.0,0.0,0.0,0.5037991475177637,0.49620085248223933
12011110366,Broward,True,False,0,0,6.887580387584121,Aventura,2022.0,0.0,0.0,0.0,0.0
12011110355,Broward,True,False,0,0,11.053949846014858,Aventura,2022.0,0.0,0.0,0.0,0.0
12099001500,Palm Beach,True,False,0,0,4.337230209335787,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099003507,Palm Beach,True,False,0,0,2.5290858643036214,West Palm Beach,2018.0,0.0,0.005174775027584421,0.3144417959310808,0.3291628131671478
12099007710,Palm Beach,True,False,0,0,11.124613693772087,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007736,Palm Beach,True,False,0,0,5.988001014301839,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007832,Palm Beach,True,False,0,0,6.3334991746148654,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007758,Palm Beach,True,False,0,0,13.548245156277732,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099004300,Palm Beach,True,False,0,0,4.676276333170029,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099006602,Palm Beach,True,False,0,0,8.87939674375883,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099007010,Palm Beach,True,False,0,0,5.207422354721254,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12099000304,Palm Beach,True,False,0,0,9.738496869425902,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12057005101,Hillsborough,False,True,0,1,76.91473185974847,Orlando,2023.0,0.0,0.0,0.0,0.0
12057006900,Hillsborough,False,True,0,1,81.3572590640017,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001804,Leon,False,True,0,1,224.16225589522426,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002418,Leon,False,True,0,1,231.64630868835792,Orlando,2023.0,0.0,0.0,0.0,0.0
12086015501,Other,False,False,0,0,12.324200419051907,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12011070212,Broward,True,False,0,0,7.9387541514648765,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011110356,Broward,True,False,0,0,14.582612763204317,Aventura,2022.0,0.0,0.0,0.0,0.0
12011110364,Broward,True,False,0,0,10.930378458307311,Aventura,2022.0,0.0,0.0,0.0,0.0
12011010202,Broward,True,False,0,0,2.6878617251210657,Boca Raton,2022.0,0.0,0.0,0.021160819991685342,0.7194084512307998
12011060130,Broward,True,False,0,0,8.996499200439501,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030602,Broward,True,False,0,0,7.917075233759132,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011091602,Broward,True,False,0,0,3.4170116167797793,Aventura,2022.0,0.0,0.0,0.0,0.04440473654800613
12086010610,Other,False,False,0,0,15.507212022197395,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000120,Other,False,False,0,0,4.396186996441811,Aventura,2022.0,0.0,0.0,0.0,0.0
12086006205,Other,False,False,0,0,4.097733593561788,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009027,Other,False,False,0,0,9.184612708527004,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086007501,Other,False,False,0,0,6.381518346573958,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12031010601,Duval,False,True,0,1,138.78471772021058,Orlando,2023.0,0.0,0.0,0.0,0.0
12031011905,Duval,False,True,0,1,133.22302183713683,Orlando,2023.0,0.0,0.0,0.0,0.0
12031010501,Duval,False,True,0,1,144.86053433273287,Orlando,2023.0,0.0,0.0,0.0,0.0
12086009066,Other,False,False,0,0,9.477035222465634,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009102,Other,False,False,0,0,7.816092519902024,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009064,Other,False,False,0,0,11.225320506883527,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003603,Other,False,False,0,0,0.6693340983554267,MiamiCentral,2018.0,0.0,1.0,0.0,0.0
12086015002,Other,False,False,0,0,14.621579489357266,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005505,Other,False,False,0,0,3.5387386883633454,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010501,Other,False,False,0,0,19.037286880619146,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011302,Other,False,False,0,0,28.243402075900573,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010214,Other,False,False,0,0,17.894467530792635,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086017901,Other,False,False,0,0,17.862949432578212,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011409,Other,False,False,0,0,27.933795937290608,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086006902,Other,False,False,0,0,2.8322311088041165,MiamiCentral,2018.0,0.0,0.0,0.0,0.7565012230386063
12086008431,Other,False,False,0,0,12.841432824977407,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000224,Other,False,False,0,0,3.610924902773473,Aventura,2022.0,0.0,0.0,0.0,0.0
12086009809,Other,False,False,0,0,3.3215478954563116,Aventura,2022.0,0.0,0.0,0.0,0.056688113502973765
12086001209,Other,False,False,0,0,5.6699476238165385,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000611,Other,False,False,0,0,7.188042779659757,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000509,Other,False,False,0,0,7.352664889232312,Aventura,2022.0,0.0,0.0,0.0,0.0
12086012001,Other,False,False,0,0,10.148138196054827,Aventura,2022.0,0.0,0.0,0.0,0.0
12086010024,Other,False,False,0,0,6.638383821372602,Aventura,2022.0,0.0,0.0,0.0,0.0
12086981100,Other,False,False,0,0,15.901527775968832,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011013,Other,False,False,0,0,24.30392987305459,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12099007775,Palm Beach,True,False,0,0,9.560071870625848,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12057014012,Hillsborough,False,True,0,1,81.9643688014378,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011515,Hillsborough,False,True,0,1,77.44464527118633,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013414,Hillsborough,False,True,0,1,68.34369115919299,Orlando,2023.0,0.0,0.0,0.0,0.0
12011080102,Broward,True,False,0,0,4.264056907742263,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.10511989622753484
12115002735,Sarasota,False,True,0,1,113.20643060278636,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002101,Sarasota,False,True,0,1,110.27391022286304,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001509,Sarasota,False,True,0,1,105.6537644151967,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001206,Sarasota,False,True,0,1,102.02134194477468,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017810,Orange,True,False,0,0,23.29670225613199,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016812,Orange,True,False,0,0,4.687928873238137,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017120,Orange,True,False,0,0,17.257851467448813,Orlando,2023.0,0.0,0.0,0.0,0.0
12071050211,Lee,False,True,0,1,104.94752122972416,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071050501,Lee,False,True,0,1,101.10086742698509,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071050212,Lee,False,True,0,1,106.14070003973691,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010416,Lee,False,True,0,1,119.7860328388615,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010210,Lee,False,True,0,1,114.78515835661788,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071020802,Lee,False,True,0,1,113.61660203637311,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12115002307,Sarasota,False,True,0,1,112.53042008656674,Orlando,2023.0,0.0,0.0,0.0,0.0
12011060128,Broward,True,False,0,0,7.1929816664585005,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060305,Broward,True,False,0,0,6.2489534399826026,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011070321,Broward,True,False,0,0,13.711085519026664,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030201,Broward,True,False,0,0,6.175175212482775,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12031012602,Duval,False,True,0,1,131.7183851248128,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014702,Duval,False,True,0,1,136.64833794950636,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014902,Duval,False,True,0,1,135.25378368826082,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016747,Orange,True,False,0,0,11.189925886556669,Orlando,2023.0,0.0,0.0,0.0,0.0
12011050207,Broward,True,False,0,0,4.508743329497785,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011041802,Broward,True,False,0,0,1.5655612079435874,Fort Lauderdale,2018.0,0.0,0.0,0.9631459242778092,0.03685407572219053
12071001602,Lee,False,True,0,1,109.97724661853691,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071001801,Lee,False,True,0,1,113.30552822265844,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12031012100,Duval,False,True,0,1,134.18148373795285,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001901,Leon,False,True,0,1,227.6366118154205,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002411,Leon,False,True,0,1,234.19486741485917,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002603,Leon,False,True,0,1,223.16099343569695,Orlando,2023.0,0.0,0.0,0.0,0.0
12099000104,Palm Beach,True,False,0,0,17.261014910897305,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005703,Palm Beach,True,False,0,0,10.811004599080539,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007845,Palm Beach,True,False,0,0,12.63922925570605,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007915,Palm Beach,True,False,0,0,16.945229703466826,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099005821,Palm Beach,True,False,0,0,10.579770460497926,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12099007207,Palm Beach,True,False,0,0,3.3219437357038695,Boca Raton,2022.0,0.0,0.0,0.0,0.19899797197185287
12099007771,Palm Beach,True,False,0,0,13.90892794895558,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12095014814,Orange,True,False,0,0,15.462709503541292,Orlando,2023.0,0.0,0.0,0.0,0.0
12095018800,Orange,True,False,0,0,11.192458507410391,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016749,Orange,True,False,0,0,11.32567874420813,Orlando,2023.0,0.0,0.0,0.0,0.0
12086006802,Other,False,False,0,0,2.9135912606316903,MiamiCentral,2018.0,0.0,0.0,0.0,0.5487434605461954
12011061003,Broward,True,False,0,0,8.667800040870874,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12086000129,Other,False,False,0,0,1.3835429916178354,Aventura,2022.0,0.0,0.0,1.0,0.0
12011110360,Broward,True,False,0,0,13.361807722922613,Aventura,2022.0,0.0,0.0,0.0,0.0
12011100108,Broward,True,False,0,0,2.7249685915688997,Aventura,2022.0,0.0,0.0,0.0,0.8710294132150018
